ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,launched_hour,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
32343893,100.0,10,2015,10,20,1,2015,10,10,5,5,22,12,1,52.0,0
1618574553,1200.0,12,2017,1,15,6,2017,1,3,1,4,22,10,109,60.0,0
1187008677,3000.0,35,2014,4,23,2,2014,3,19,2,17,22,8,136,16.0,1
1457516221,6125.88,31,2015,8,31,0,2015,7,31,4,22,5,13,131,47.0,0
537726031,2000.0,30,2012,5,10,3,2012,4,10,1,16,22,5,52,21.0,1
147461817,3000.0,30,2014,8,24,6,2014,7,25,4,8,22,12,95,56.0,1
714195488,13000.0,29,2015,12,4,4,2015,11,5,3,23,22,10,72,39.0,1
1459046135,5000.0,30,2014,2,7,4,2014,1,8,2,22,22,12,95,20.0,0
1181459443,400.0,10,2012,9,28,4,2012,9,18,1,18,22,10,23,37.0,1
114235494,24468.72,35,2017,3,3,4,2017,1,27,4,14,9,5,2,48.0,0
1894570059,7500.0,44,2015,6,24,2,2015,5,11,0,22,22,0,73,56.0,1
2017974246,444.0,30,2015,8,12,2,2015,7,13,0,14,22,1,25,44.0,1
351011729,1425704.35,53,2015,7,31,4,2015,6,8,0,19,8,0,73,19.0,0
796874492,10.0,24,2015,2,28,5,2015,2,4,2,7,22,1,26,19.0,1
1110666822,6000.0,28,2012,8,1,2,2012,7,4,2,23,22,8,62,60.0,0
1374016841,57799.29,60,2017,6,9,4,2017,4,10,0,13,21,6,40,27.0,0
359022836,6667.78,30,2016,7,28,3,2016,6,28,1,16,2,13,8,35.0,0
756381729,2500.0,30,2013,7,26,4,2013,6,26,2,13,22,1,26,26.0,1
498063432,500.0,60,2014,9,9,1,2014,7,11,4,17,22,11,97,60.0,0
538123531,41257.53,30,2015,4,19,6,2015,3,20,4,0,3,12,54,24.0,0
1680103920,2038.56,30,2014,7,21,0,2014,6,21,5,11,9,14,141,19.0,1
965046113,5000.0,30,2017,2,9,3,2017,1,10,1,4,22,4,113,35.0,0
865415026,162327.12,60,2014,9,12,4,2014,7,14,0,18,9,7,58,52.0,0
50624181,748.59,30,2015,5,17,6,2015,4,17,4,17,6,8,148,6.0,0
10247437,1000.0,30,2012,9,14,4,2012,8,15,2,6,22,14,141,22.0,1
1573464441,825.45,28,2016,2,22,0,2016,1,25,0,16,8,2,32,34.0,1
892001695,500.0,30,2015,2,27,4,2015,1,28,2,5,22,10,86,40.0,1
817573731,250.0,16,2012,6,16,5,2012,5,31,3,19,22,10,125,28.0,1
415797112,3000.0,58,2012,5,31,3,2012,4,3,1,5,22,0,114,52.0,1
1228653070,15000.0,30,2017,9,29,4,2017,8,30,2,11,22,10,125,15.0,0
52439668,299431.08,30,2016,3,7,0,2016,2,6,5,2,2,4,37,57.0,0
2122112553,38112.66,30,2017,1,27,4,2016,12,28,2,11,3,8,62,25.0,0
1633972721,2000.0,30,2015,7,8,2,2015,6,8,0,17,22,5,7,25.0,0
858724375,2494.97,14,2014,3,26,2,2014,3,12,2,14,9,11,104,43.0,1
551807593,17000.0,38,2014,1,31,4,2013,12,24,1,16,22,12,19,19.0,0
1096141137,2000.0,60,2017,10,23,0,2017,8,24,3,9,22,6,129,4.0,0
551233831,2000.0,60,2017,7,4,1,2017,5,5,4,7,22,13,8,35.0,0
174461287,10000.0,36,2013,8,24,5,2013,7,19,4,19,22,6,129,18.0,1
1453434219,35000.0,45,2012,5,24,3,2012,4,9,0,17,22,10,90,20.0,0
1361284668,150.0,30,2015,2,19,3,2015,1,20,1,20,22,6,153,16.0,1
1715529349,500.0,39,2011,3,1,1,2011,1,21,4,9,22,6,129,7.0,1
615505156,8500.0,30,2017,10,3,1,2017,9,3,6,4,22,10,90,44.0,1
1245299859,5000.0,30,2015,6,13,5,2015,5,14,3,6,22,10,68,15.0,0
1026259312,1500.0,21,2013,9,21,5,2013,8,31,5,0,22,10,125,23.0,1
848767036,1000000.0,30,2015,5,24,6,2015,4,24,4,2,22,6,39,54.0,0
1508455159,831.66,27,2014,3,27,3,2014,2,28,4,12,9,6,55,49.0,1
2078910152,25000.0,30,2015,3,18,2,2015,2,16,0,1,22,5,7,54.0,0
263831603,28530.02,30,2017,6,28,2,2017,5,29,0,10,8,13,61,53.0,0
1089468726,2817.0,27,2015,8,26,2,2015,7,30,3,20,5,13,35,55.0,1
1415343521,8000.0,34,2014,8,28,3,2014,7,25,4,21,22,14,92,42.0,1
1500418757,500000.0,30,2015,5,10,6,2015,4,10,4,0,22,13,8,27.0,0
1702636960,10689.09,30,2015,12,17,3,2015,11,17,1,12,1,13,151,54.0,0
244823863,3000.0,30,2016,8,14,6,2016,7,15,4,23,22,10,86,31.0,1
1887791284,365.42,30,2017,9,8,4,2017,8,9,2,6,19,6,39,17.0,1
179947688,1000.0,25,2013,10,21,0,2013,9,26,3,5,22,6,55,58.0,1
1597693163,50000.0,33,2014,11,10,0,2014,10,8,2,10,22,12,115,29.0,0
230708265,8710.8,30,2014,1,30,3,2013,12,31,1,4,1,7,58,50.0,0
2090819000,2500.0,30,2012,9,26,2,2012,8,27,0,6,22,10,68,27.0,0
1771946581,73000.0,15,2014,5,31,5,2014,5,16,4,7,22,13,67,51.0,0
1321646395,10000.0,35,2013,8,28,2,2013,7,24,2,23,22,12,115,60.0,1
1018853897,3500.0,44,2012,5,30,2,2012,4,16,0,22,22,0,114,26.0,0
556426717,1500.0,30,2015,3,8,6,2015,2,6,4,18,22,10,68,20.0,0
1726644957,2000.0,15,2015,11,7,5,2015,10,23,4,19,22,7,58,55.0,0
306922461,150000.0,30,2015,2,15,6,2015,1,16,4,23,22,7,58,11.0,0
1938116983,10000.0,40,2014,7,7,0,2014,5,28,2,23,22,14,92,15.0,1
410325662,6000.0,30,2013,4,13,5,2013,3,14,3,15,22,0,10,21.0,1
2120161839,7000.0,30,2017,5,26,4,2017,4,26,2,5,22,8,148,57.0,1
1551519075,335.01,30,2017,6,16,4,2017,5,17,2,12,5,8,136,43.0,1
1588271820,50000.0,60,2013,9,6,4,2013,7,8,0,17,22,14,141,50.0,0
2046556893,43688.15,40,2016,10,28,4,2016,9,18,6,20,0,12,157,17.0,0
1207437615,7500.0,45,2017,1,2,0,2016,11,18,4,1,22,14,141,36.0,0
1555804719,9392.76,30,2014,11,9,6,2014,10,10,4,21,9,13,151,20.0,0
279856803,1200.0,30,2016,5,12,3,2016,4,12,1,18,22,11,103,11.0,1
28707260,1617.21,20,2013,10,21,0,2013,10,1,1,1,9,1,26,32.0,1
504883131,2700.0,27,2013,2,24,6,2013,1,28,0,5,22,3,36,55.0,0
1339250125,12000.0,60,2010,11,26,4,2010,9,27,0,8,22,6,39,43.0,0
97121282,18000.0,32,2015,6,15,0,2015,5,14,3,20,22,6,24,32.0,1
1032876154,6791.0,28,2013,10,31,3,2013,10,3,3,23,22,10,72,35.0,1
1029683052,7900.77,31,2017,8,13,6,2017,7,13,3,16,3,8,136,20.0,0
2088128860,3800.0,34,2015,4,8,2,2015,3,5,3,7,22,10,156,34.0,1
1680416590,3795.76,60,2013,3,19,1,2013,1,18,4,22,9,4,113,29.0,0
40737405,7000.0,30,2012,11,9,4,2012,10,10,2,3,22,8,148,44.0,0
1976108252,500000.0,60,2017,8,8,1,2017,6,9,4,19,22,6,24,30.0,0
49376210,18000.0,40,2012,11,17,5,2012,10,8,0,13,22,8,136,45.0,0
61719229,9175.77,32,2017,3,1,2,2017,1,28,5,21,9,7,29,28.0,1
1057595642,500.0,60,2012,4,22,6,2012,2,22,2,1,22,10,23,27.0,1
1725524443,500000.0,60,2015,11,7,5,2015,9,8,1,17,22,6,24,29.0,0
499924086,700.0,30,2016,6,9,3,2016,5,10,1,9,22,0,70,19.0,0
1529817360,4375.98,30,2014,10,3,4,2014,9,3,2,1,1,7,58,20.0,0
1129799242,50000.0,28,2014,10,3,4,2014,9,5,4,23,22,11,94,34.0,0
1715792303,16000.0,30,2016,5,7,5,2016,4,7,3,13,22,4,113,57.0,1
1013503401,6947.88,30,2015,1,1,3,2014,12,2,1,18,9,6,40,6.0,1
1447174370,3000.0,30,2015,10,30,4,2015,9,30,2,7,22,6,129,55.0,0
1770017862,1059.2,30,2016,11,24,3,2016,10,25,1,19,5,0,10,21.0,0
604170017,1710.92,29,2017,12,3,6,2017,11,4,5,19,19,13,138,52.0,1
559796479,3262.78,30,2017,5,10,2,2017,4,10,0,7,8,0,128,45.0,1
197404112,220000.0,45,2014,8,2,5,2014,6,18,2,17,22,13,138,45.0,0
328848531,9000.0,30,2013,5,10,4,2013,4,10,2,6,22,12,54,36.0,0
1009216009,3300.0,30,2013,5,22,2,2013,4,22,0,4,22,7,58,42.0,1
683559312,15000.0,46,2011,4,17,6,2011,3,2,2,0,22,13,138,60.0,0
1547027905,1500.0,45,2010,6,5,5,2010,4,21,2,2,22,10,90,43.0,0
727932247,11107.82,31,2017,3,10,4,2017,2,7,1,16,3,6,153,40.0,1
2121629488,2000.0,31,2015,11,30,0,2015,10,30,4,23,22,5,7,59.0,1
1655643914,5000.0,30,2014,10,19,6,2014,9,19,4,20,22,13,138,19.0,0
1748967054,33000.0,31,2015,5,2,5,2015,4,1,2,6,22,8,88,55.0,0
1506730508,2500.0,17,2016,12,19,0,2016,12,2,4,18,22,8,136,57.0,1
687067001,10000.0,30,2013,3,9,5,2013,2,7,3,19,22,10,68,45.0,0
2108610803,75.0,12,2012,2,19,6,2012,2,7,1,22,22,11,104,29.0,1
286947925,3814.46,30,2015,8,20,3,2015,7,21,1,1,3,4,113,48.0,0
1442684636,1000.0,30,2014,8,15,4,2014,7,16,2,23,22,7,58,48.0,0
1947460353,28765.69,32,2017,10,2,0,2017,8,31,3,10,9,5,7,27.0,0
139467597,15000.0,28,2016,4,5,1,2016,3,8,1,2,22,4,113,15.0,0
1166627215,12000.0,38,2014,1,13,0,2013,12,6,4,15,22,6,55,52.0,1
73511592,3500.0,30,2016,8,11,3,2016,7,12,1,20,22,13,151,26.0,0
1401921963,11283.59,14,2014,10,14,1,2014,9,30,1,21,9,12,115,41.0,1
1769090495,7658.14,28,2016,8,5,4,2016,7,8,4,15,1,13,8,56.0,0
355567656,3000.0,29,2016,7,23,5,2016,6,24,4,21,22,10,90,19.0,0
1863634034,7000.0,83,2009,12,2,2,2009,9,10,3,0,22,0,70,51.0,0
1956552858,10000.0,30,2017,8,31,3,2017,8,1,1,15,22,10,90,37.0,1
449091892,1000.0,7,2017,3,13,0,2017,3,6,0,15,22,8,136,58.0,1
1254020051,1250.0,30,2011,2,20,6,2011,1,21,4,22,22,6,129,42.0,1
824279410,1500.0,21,2014,4,1,1,2014,3,11,1,20,22,7,58,27.0,1
908329760,1000.0,30,2014,9,20,5,2014,8,21,3,1,22,5,2,16.0,0
1676481199,3500.0,30,2012,8,16,3,2012,7,17,1,9,22,12,95,13.0,0
416188022,2857.43,30,2016,6,15,2,2016,5,16,0,17,9,5,2,57.0,0
1306679872,1000.0,21,2013,8,18,6,2013,7,28,6,15,22,12,54,60.0,1
100057323,650.0,31,2015,10,22,3,2015,9,21,0,14,22,0,70,25.0,1
1558239099,750.0,33,2011,1,16,6,2010,12,14,1,6,22,10,90,32.0,1
403318171,1254.09,30,2017,4,11,1,2017,3,12,6,14,9,12,11,29.0,0
369334865,25000.0,21,2011,6,20,0,2011,5,30,0,15,22,6,39,36.0,0
228115115,2500.0,63,2011,6,1,2,2011,3,30,2,18,22,10,75,54.0,1
833334963,5000.0,30,2017,12,8,4,2017,11,8,2,18,22,5,7,60.0,0
552742813,791.64,21,2017,8,15,1,2017,7,25,1,19,1,4,113,52.0,1
746016838,28000.0,36,2015,5,25,0,2015,4,19,6,14,22,7,134,53.0,0
270319782,10000.0,30,2014,12,18,3,2014,11,18,1,0,22,3,99,37.0,0
695446959,30000.0,31,2015,5,16,5,2015,4,15,2,17,22,6,24,8.0,1
781800620,2500.0,30,2014,7,21,0,2014,6,21,5,0,22,7,51,53.0,1
1760845916,95000.0,51,2015,3,28,5,2015,2,5,3,0,22,6,3,30.0,0
1105533741,10000.0,35,2012,6,28,3,2012,5,24,3,22,22,6,153,41.0,0
1859761593,39800.0,31,2017,12,8,4,2017,11,7,1,17,22,8,136,30.0,1
464579001,20000.0,60,2011,11,25,4,2011,9,26,0,22,22,10,90,47.0,0
29995572,2400.0,32,2010,11,6,5,2010,10,5,1,22,22,8,136,55.0,1
1026499825,7675.78,42,2016,4,1,4,2016,2,19,4,21,3,7,58,60.0,0
1509040652,3500.0,30,2009,10,19,0,2009,9,19,5,20,22,12,143,10.0,1
1915919646,3300.0,30,2010,12,9,3,2010,11,9,1,17,22,10,90,49.0,1
1921572838,500.0,15,2016,2,9,1,2016,1,25,0,18,22,0,10,10.0,0
1484287968,8000.0,30,2014,8,27,2,2014,7,28,0,7,22,4,37,38.0,0
2051638435,5000.0,29,2013,4,30,1,2013,4,1,0,18,22,6,153,40.0,1
1027095904,1212.19,35,2013,8,2,4,2013,6,28,4,19,9,1,26,55.0,1
810863006,250.0,30,2014,12,8,0,2014,11,8,5,14,22,2,154,25.0,0
808755157,50000.0,30,2015,11,14,5,2015,10,15,3,18,22,4,113,26.0,1
1989951668,2057.63,30,2017,6,9,4,2017,5,10,2,20,4,12,95,60.0,0
275660550,6817.17,60,2015,10,7,2,2015,8,8,5,12,12,8,136,56.0,0
1659384751,1800.0,30,2011,5,19,3,2011,4,19,1,3,22,6,153,27.0,0
1489298181,40000.0,34,2015,12,13,6,2015,11,9,0,18,22,6,39,39.0,1
1254965074,780000.0,60,2015,4,19,6,2015,2,18,2,17,22,7,130,55.0,0
507220741,80000.0,30,2015,5,22,4,2015,4,22,2,16,22,6,5,31.0,1
158432403,16962.09,30,2014,6,9,0,2014,5,10,5,17,9,5,7,34.0,0
318726403,6500.0,60,2015,8,21,4,2015,6,22,0,6,22,13,138,34.0,1
1515973605,50627.78,37,2014,4,30,2,2014,3,24,0,21,9,7,58,43.0,0
737085246,302.94,30,2015,1,4,6,2014,12,5,4,19,9,11,104,32.0,1
225392190,2000.0,30,2013,3,13,2,2013,2,11,0,20,22,3,36,7.0,1
1830004981,1500.0,30,2013,4,18,3,2013,3,19,1,17,22,7,58,21.0,1
2081164964,4000.0,30,2015,12,20,6,2015,11,20,4,14,22,10,68,21.0,0
1101376606,60.0,30,2014,8,27,2,2014,7,28,0,21,22,5,76,15.0,0
478279415,27325.09,60,2017,4,26,2,2017,2,25,5,9,12,0,28,15.0,0
1394205167,20000.0,30,2016,11,10,3,2016,10,11,1,16,22,4,113,15.0,0
1172581042,4500.0,30,2014,8,28,3,2014,7,29,1,21,22,6,40,15.0,1
1529820159,3000.0,30,2013,8,15,3,2013,7,16,1,3,22,10,72,36.0,1
325155404,27500.0,30,2011,7,22,4,2011,6,22,2,7,22,4,113,45.0,1
555635616,2000.0,30,2014,4,14,0,2014,3,15,5,0,22,6,93,35.0,1
350547141,2500.0,45,2014,6,15,6,2014,5,1,3,20,22,12,95,28.0,0
1373540320,8731.24,60,2016,1,9,5,2015,11,10,1,9,8,12,115,48.0,1
100056789,3000.0,45,2017,8,25,4,2017,7,11,1,17,22,12,115,37.0,1
1642008144,5000.0,30,2013,11,15,4,2013,10,16,2,19,22,4,113,25.0,0
2141839295,215000.0,31,2013,6,1,5,2013,5,1,2,21,22,4,37,44.0,0
669326106,3000.0,30,2011,12,22,3,2011,11,22,1,14,22,13,138,57.0,0
644554319,6000.0,30,2014,8,13,2,2014,7,14,0,2,22,13,67,32.0,1
170817367,594.16,30,2015,4,27,0,2015,3,28,5,15,9,10,109,13.0,1
797329041,12000.0,52,2016,2,1,0,2015,12,11,4,9,22,3,99,59.0,1
1106442451,9000.0,30,2011,8,24,2,2011,7,25,0,20,22,12,19,19.0,0
795113739,5000.0,27,2013,6,30,6,2013,6,3,0,23,22,12,54,58.0,1
210649771,15001.0,30,2015,4,2,3,2015,3,3,1,3,22,13,131,54.0,0
2096982367,486.98,30,2014,9,10,2,2014,8,11,0,18,9,7,123,22.0,0
417752942,273000.27,32,2016,1,25,0,2015,12,24,3,12,2,13,8,46.0,0
1590124900,7200.0,30,2016,3,16,2,2016,2,15,0,23,22,12,19,53.0,0
1760601051,2500.0,21,2013,7,1,0,2013,6,10,0,19,22,10,23,59.0,0
1470724482,450.0,30,2017,7,21,4,2017,6,21,2,23,22,0,87,19.0,0
1157863993,11403.03,33,2016,4,28,3,2016,3,26,5,15,12,8,148,11.0,0
363541067,30000.0,46,2016,8,5,4,2016,6,20,0,8,22,6,55,42.0,1
666660662,286.46,60,2016,1,16,5,2015,11,17,1,12,9,6,55,46.0,0
2009240029,18000.0,31,2014,10,31,4,2014,9,30,1,8,22,8,136,58.0,0
1790968369,5000.0,35,2014,4,16,2,2014,3,12,2,18,22,4,37,30.0,0
67097337,2500.0,34,2012,9,17,0,2012,8,14,1,22,22,13,67,53.0,1
1438007872,22000.0,14,2013,4,22,0,2013,4,8,0,22,22,13,67,40.0,0
723303969,6000.0,22,2017,5,6,5,2017,4,14,4,18,22,2,32,38.0,1
719045439,30000.0,45,2013,6,26,2,2013,5,12,6,3,22,5,52,39.0,0
1334107482,2800.0,30,2016,8,31,2,2016,8,1,0,16,22,12,108,28.0,1
1779763477,7350.0,32,2017,5,8,0,2017,4,6,3,22,22,10,90,35.0,1
626388739,8000.0,40,2012,7,25,2,2012,6,15,4,20,22,0,96,33.0,0
1875161085,5000.0,59,2013,12,7,5,2013,10,9,2,0,22,7,58,39.0,0
772747252,1229.51,34,2015,5,16,5,2015,4,12,6,0,3,5,76,35.0,0
143572458,4238.84,30,2017,9,8,4,2017,8,9,2,3,19,2,32,55.0,0
266964490,13500.0,30,2013,8,4,6,2013,7,5,4,17,22,8,136,51.0,0
1175586816,16000.0,45,2016,3,21,0,2016,2,5,4,20,22,4,9,60.0,0
1163795534,200.0,25,2016,12,3,5,2016,11,8,1,23,22,2,154,27.0,0
1359534238,20000.0,45,2015,8,2,6,2015,6,18,3,19,22,7,41,14.0,1
478061218,50000.0,33,2016,5,9,0,2016,4,6,2,18,22,6,39,40.0,1
1422909959,2000.0,20,2014,4,25,4,2014,4,5,5,18,22,7,41,53.0,1
1123855452,3500.0,35,2012,9,3,0,2012,7,30,0,7,22,10,156,47.0,0
688739573,47001.32,30,2014,7,10,3,2014,6,10,1,1,1,5,76,16.0,0
1499504517,5000.0,30,2012,2,8,2,2012,1,9,0,22,22,12,54,24.0,0
1720624071,14002.99,30,2014,6,5,3,2014,5,6,1,10,1,0,70,13.0,0
1337941149,2000.0,42,2015,10,9,4,2015,8,28,4,21,22,12,95,42.0,0
609053772,1200.0,49,2016,9,25,6,2016,8,7,6,23,22,7,58,54.0,1
1592665620,22000.0,30,2016,12,25,6,2016,11,25,4,18,22,11,56,32.0,1
1432974178,4997.5,14,2017,3,30,3,2017,3,16,3,18,4,6,53,46.0,1
1098306436,6000.0,30,2017,11,18,5,2017,10,19,3,19,22,13,151,44.0,0
1261221282,125.0,31,2017,5,15,0,2017,4,14,4,7,22,1,25,31.0,1
612346939,848.1,25,2014,6,8,6,2014,5,14,2,20,9,14,53,45.0,0
1435562305,7758.43,30,2015,8,1,5,2015,7,2,3,23,9,9,77,28.0,0
144009980,21.05,23,2015,12,14,0,2015,11,21,5,5,20,7,130,32.0,1
759863177,600.0,27,2017,6,1,3,2017,5,5,4,2,22,4,113,31.0,1
1843655487,120000.0,33,2011,11,30,2,2011,10,28,4,20,22,6,39,11.0,0
117425694,250.0,42,2014,8,21,3,2014,7,10,3,7,22,5,2,37.0,1
1197738698,30000.0,35,2017,8,21,0,2017,7,17,0,22,22,13,138,20.0,0
1120493449,3400.0,40,2012,3,12,0,2012,2,1,2,22,22,6,5,35.0,0
532115702,4000.0,30,2013,5,9,3,2013,4,9,1,20,22,6,55,18.0,0
1237483613,15000.0,60,2016,4,9,5,2016,2,9,1,22,22,10,125,32.0,0
774584089,2901.24,40,2017,10,23,0,2017,9,13,2,15,8,4,113,41.0,0
1883968379,30000.0,32,2013,7,20,5,2013,6,18,1,21,22,6,129,17.0,1
360840054,5046.42,8,2017,5,2,1,2017,4,24,0,22,5,5,7,40.0,0
672342089,5000.0,30,2014,11,20,3,2014,10,21,1,23,22,13,8,44.0,0
1538796517,25000.0,30,2012,8,2,3,2012,7,3,1,18,22,7,58,30.0,0
3786327,10000.0,30,2011,11,28,0,2011,10,29,5,22,22,4,113,25.0,0
753377492,20500.0,30,2015,7,13,0,2015,6,13,5,22,22,14,92,33.0,0
1770959027,10000.0,30,2015,2,27,4,2015,1,28,2,15,22,7,58,17.0,0
309314623,11884.95,35,2017,11,29,2,2017,10,25,2,17,5,4,113,25.0,1
175596861,10000.0,45,2016,9,29,3,2016,8,15,0,18,22,13,138,18.0,0
1892765581,6563.4,30,2015,7,20,0,2015,6,20,5,16,5,8,106,24.0,1
1094503587,500.0,14,2016,4,25,0,2016,4,11,0,14,22,0,10,43.0,1
1688451925,87313.0,37,2017,12,16,5,2017,11,9,3,13,22,13,8,36.0,0
948894169,2000.0,30,2014,11,16,6,2014,10,17,4,20,22,12,115,55.0,0
1305813676,12025.59,30,2014,10,9,3,2014,9,9,1,0,9,6,3,17.0,0
979048394,3000.0,30,2012,12,20,3,2012,11,20,1,23,22,5,52,16.0,0
876269211,50.07,30,2014,8,9,5,2014,7,10,3,20,9,8,62,21.0,0
891702542,5150.0,30,2013,12,26,3,2013,11,26,1,1,22,0,87,26.0,0
1270844453,500.0,30,2016,1,27,2,2015,12,28,0,23,22,13,138,58.0,0
1446941719,2600.0,25,2016,8,13,5,2016,7,19,1,19,22,12,115,20.0,0
1087851062,500.0,27,2013,4,22,0,2013,3,26,1,23,22,4,65,60.0,1
1823924150,53446.72,33,2017,11,20,0,2017,10,18,2,15,8,6,129,13.0,0
1998751240,45000.0,32,2012,10,14,6,2012,9,12,2,20,22,6,39,44.0,1
874982136,1000.0,58,2014,8,17,6,2014,6,20,4,3,22,3,99,49.0,1
720937306,14292.25,30,2016,3,6,6,2016,2,5,4,18,9,6,24,60.0,0
1855429250,10000.0,30,2015,4,26,6,2015,3,27,4,0,22,4,65,53.0,0
785389090,5000.0,60,2014,9,7,6,2014,7,9,2,22,22,7,58,13.0,0
1164967184,590.3,30,2017,12,10,6,2017,11,10,4,9,17,12,115,46.0,1
57226438,2000.0,30,2016,2,20,5,2016,1,21,3,1,22,10,30,31.0,1
115594237,11866.4,30,2016,11,2,2,2016,10,3,0,12,9,12,108,44.0,0
844262838,4000.0,37,2013,2,8,4,2013,1,2,2,21,22,4,65,51.0,0
905317655,2000.0,30,2015,8,25,1,2015,7,26,6,23,22,6,39,52.0,1
1636862137,1500.0,60,2012,6,20,2,2012,4,21,5,23,22,10,90,15.0,0
1987497571,920.0,31,2013,3,9,5,2013,2,6,2,0,22,5,52,13.0,0
1764915780,50.0,60,2014,9,12,4,2014,7,14,0,22,22,7,13,23.0,1
1968528015,3500.0,30,2015,5,27,2,2015,4,27,0,18,22,3,99,51.0,1
571737074,500.0,3,2017,10,17,1,2017,10,14,5,10,22,8,136,16.0,1
1109288050,1600.0,60,2012,5,22,1,2012,3,23,4,20,22,6,39,25.0,0
2038249328,6000.0,30,2013,4,25,3,2013,3,26,1,16,22,10,109,47.0,0
834352203,5000.0,30,2015,12,12,5,2015,11,12,3,12,22,5,52,32.0,0
1241442614,12000.0,30,2014,10,17,4,2014,9,17,2,7,22,5,7,18.0,1
41562207,750.0,30,2011,7,7,3,2011,6,7,1,9,22,6,129,13.0,0
689855184,311.57,10,2013,9,1,6,2013,8,22,3,15,9,0,10,32.0,1
992236527,2500.0,30,2015,11,26,3,2015,10,27,1,19,22,0,96,23.0,0
1664810285,25000.0,30,2016,12,4,6,2016,11,4,4,14,22,6,5,49.0,0
377907661,956.32,20,2015,3,1,6,2015,2,9,0,16,6,6,40,28.0,0
999566709,6196.81,20,2015,5,7,3,2015,4,17,4,16,3,13,124,47.0,1
1070560167,100000.0,30,2011,7,14,3,2011,6,14,1,19,22,6,39,57.0,1
375945453,1300.0,60,2010,12,28,1,2010,10,29,4,5,22,12,100,80.0,1
1028946219,50000.0,30,2016,1,3,6,2015,12,4,4,8,22,8,136,50.0,0
1481567797,6000.0,30,2016,6,1,2,2016,5,2,0,6,22,7,50,34.0,0
1560332216,2000.0,30,2014,8,31,6,2014,8,1,4,0,22,12,115,35.0,0
770045646,2000.0,30,2014,11,28,4,2014,10,29,2,17,22,6,127,21.0,0
612754104,5000.0,60,2014,11,19,2,2014,9,20,5,16,22,12,54,24.0,0
1086942237,11500.0,29,2016,5,22,6,2016,4,23,5,21,22,8,62,22.0,0
1609839204,782.01,30,2015,5,17,6,2015,4,17,4,19,9,10,156,24.0,0
211504767,8000.0,48,2010,9,16,3,2010,7,30,4,6,22,10,156,12.0,0
1125548858,2832.54,60,2017,8,23,2,2017,6,24,5,3,15,14,107,36.0,0
1051558836,500.0,50,2015,9,30,2,2015,8,11,1,6,22,6,39,30.0,0
1306869266,500.0,10,2012,2,1,2,2012,1,22,6,2,22,0,114,60.0,1
958515371,5000.0,34,2014,5,27,1,2014,4,23,2,17,22,6,39,50.0,1
332344128,10000.0,30,2014,4,30,2,2014,3,31,0,23,22,10,90,37.0,1
793555585,12000.0,60,2016,11,26,5,2016,9,27,1,14,22,13,61,60.0,1
2124046131,25000.0,15,2015,4,28,1,2015,4,13,0,15,22,8,136,28.0,1
1317774810,15000.0,60,2014,9,24,2,2014,7,26,5,21,22,7,59,18.0,0
369515324,10000.0,30,2015,7,15,2,2015,6,15,0,19,22,6,91,46.0,0
1881346198,2932.55,35,2016,3,14,0,2016,2,8,0,20,0,13,8,8.0,0
597858788,55000.0,60,2013,9,4,2,2013,7,6,5,15,22,14,141,52.0,1
1707869038,9000.0,24,2016,10,1,5,2016,9,7,2,16,22,0,147,21.0,0
1586126691,9500.0,30,2014,8,10,6,2014,7,11,4,23,22,12,54,59.0,0
886471057,800.0,53,2012,4,21,5,2012,2,28,1,19,22,6,55,10.0,1
344743256,500.0,30,2011,9,15,3,2011,8,16,1,14,22,10,90,54.0,0
1242112092,100.0,12,2017,7,3,0,2017,6,21,2,0,22,8,136,33.0,1
1893110142,16616.08,32,2017,2,27,0,2017,1,26,3,12,20,5,2,59.0,1
1729845084,5000.0,60,2016,12,4,6,2016,10,5,2,22,22,9,151,14.0,0
2087069462,18807.01,60,2015,8,21,4,2015,6,22,0,20,9,6,55,21.0,0
1362457502,2000.0,29,2012,10,16,1,2012,9,17,0,22,22,11,104,13.0,0
484510258,500.0,10,2014,8,30,5,2014,8,20,2,20,22,12,95,56.0,0
1293373755,1415.0,31,2015,2,17,1,2015,1,17,5,0,22,2,32,60.0,0
1837926360,622.5,30,2014,12,6,5,2014,11,6,3,18,17,13,138,25.0,0
198771581,1095.0,60,2015,12,8,1,2015,10,9,4,18,12,9,146,20.0,0
170515182,60500.0,54,2013,3,21,3,2013,1,26,5,2,22,0,10,5.0,0
784802953,643.72,21,2017,8,12,5,2017,7,22,5,1,9,1,25,28.0,1
1932275681,570.68,35,2017,9,14,3,2017,8,10,3,0,9,5,76,52.0,0
429900818,4536.85,29,2016,9,24,5,2016,8,26,4,19,9,6,129,23.0,1
897738899,1500.0,30,2011,5,9,0,2011,4,9,5,21,22,10,75,45.0,1
2097003724,29649.4,32,2016,11,5,5,2016,10,4,1,16,3,4,37,60.0,1
2124869686,1000.0,11,2015,3,13,4,2015,3,2,0,23,22,10,156,58.0,0
551042761,3500.0,40,2017,10,11,2,2017,9,1,4,22,22,0,87,60.0,0
1759858182,25000.0,20,2015,6,29,0,2015,6,9,1,18,22,13,16,42.0,0
1872428812,2000.0,23,2012,8,29,2,2012,8,6,0,21,22,10,42,36.0,1
