ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,recoded_target
1772168462,17000.0,45,2011,3,3,3,2011,1,17,0,22,6,39,0
1939122577,163.01,35,2017,9,18,0,2017,8,14,0,3,8,148,1
1743799818,1092.9,30,2017,5,12,4,2017,4,12,2,9,8,62,0
1288417448,2500.0,30,2017,8,3,3,2017,7,4,1,22,6,129,0
1097651645,300.0,30,2012,5,10,3,2012,4,10,1,22,12,11,0
510457856,9078.75,35,2013,11,9,5,2013,10,5,5,3,10,90,0
1911150284,36000.0,30,2014,10,3,4,2014,9,3,2,22,7,58,0
2138599098,4096.0,21,2013,4,26,4,2013,4,5,4,22,4,65,0
2053683849,6900.0,36,2011,7,22,4,2011,6,16,3,22,0,10,1
396185098,11468.77,30,2015,4,9,3,2015,3,10,1,1,12,19,0
357711231,3500.0,52,2013,2,15,4,2012,12,25,1,22,8,148,0
1881099137,30450.0,60,2015,6,22,0,2015,4,23,3,22,4,113,0
434411816,8456.23,33,2016,2,6,5,2016,1,4,0,0,8,84,0
1178352893,1574.5,30,2014,10,3,4,2014,9,3,2,9,12,1,1
557758985,10000.0,30,2012,12,30,6,2012,11,30,4,22,6,93,1
1225747913,5053.35,30,2017,8,3,3,2017,7,4,1,15,12,100,0
354040289,386.9,10,2017,7,6,3,2017,6,26,0,9,2,32,0
1339997752,10000.0,60,2012,2,2,3,2011,12,4,6,22,0,87,1
811975975,3000.0,30,2015,1,1,3,2014,12,2,1,22,13,8,0
597041471,500.0,15,2013,4,2,1,2013,3,18,0,22,6,129,1
1605066695,45000.0,40,2012,6,26,1,2012,5,17,3,22,7,58,0
1034856550,250000.0,30,2013,8,7,2,2013,7,8,0,22,6,93,0
81135333,30000.0,60,2016,12,11,6,2016,10,12,2,22,10,119,0
555981099,397.87,32,2013,1,14,0,2012,12,13,3,9,6,129,0
961301865,10000.0,30,2013,8,9,4,2013,7,10,2,22,5,52,1
1924553775,37950.0,31,2012,2,21,1,2012,1,21,5,22,6,93,0
490608933,2000.0,21,2017,11,30,3,2017,11,9,3,22,8,136,1
675412772,10000.0,30,2014,9,11,3,2014,8,12,1,22,4,113,1
169375844,3000.0,30,2017,5,7,6,2017,4,7,4,22,1,66,1
1019872467,8500.0,45,2014,12,8,0,2014,10,24,4,22,10,116,0
1604873105,35000.0,30,2010,9,18,5,2010,8,19,3,22,6,5,0
1721957042,240000.0,30,2015,6,13,5,2015,5,14,3,22,13,132,0
1527808661,1000.0,30,2017,11,28,1,2017,10,29,6,22,12,54,0
644136849,11000.0,60,2014,7,15,1,2014,5,16,4,22,0,114,0
1332685936,750.0,20,2017,10,10,1,2017,9,20,2,22,13,35,0
102691588,3200.0,35,2014,6,25,2,2014,5,21,2,22,12,19,1
1463274640,3000.0,29,2016,11,16,2,2016,10,18,1,22,5,101,1
342941746,20000.0,20,2017,11,24,4,2017,11,4,5,22,6,49,0
1032385435,1000.0,20,2012,6,29,4,2012,6,9,5,22,0,10,1
1290231485,3000.0,60,2011,10,11,1,2011,8,12,4,22,6,39,1
650952381,1000.0,30,2011,8,22,0,2011,7,23,5,22,0,128,1
1710317410,7630.09,35,2016,5,18,2,2016,4,13,2,3,4,37,0
625205110,2500.0,40,2010,9,28,1,2010,8,19,3,22,10,90,1
794704677,10000.0,30,2014,1,4,5,2013,12,5,3,22,7,58,0
1445155737,25000.0,30,2017,5,2,1,2017,4,2,6,22,10,30,0
1403312279,5304.48,60,2017,2,18,5,2016,12,20,1,7,13,138,0
333366549,557.0,30,2016,10,6,3,2016,9,6,1,5,4,37,1
133651527,2500.0,30,2012,9,29,5,2012,8,30,3,22,1,26,1
844947588,10000.0,30,2016,10,14,4,2016,9,14,2,22,4,113,0
1083209829,30000.0,33,2013,1,30,2,2012,12,28,4,22,6,93,1
735283567,285.74,30,2016,6,11,5,2016,5,12,3,9,10,30,1
1322982624,5000.0,60,2017,9,27,2,2017,7,29,5,22,6,153,0
1221826560,500.0,30,2015,7,1,2,2015,6,1,0,22,2,17,0
317381231,1500.0,15,2013,7,11,3,2013,6,26,2,22,12,54,0
1789282082,10000.0,60,2015,3,10,1,2015,1,9,4,22,7,41,1
517934543,2700.0,5,2014,6,26,3,2014,6,21,5,22,0,10,0
1050998985,123000.0,30,2013,9,12,3,2013,8,13,1,22,6,5,0
1506474844,15000.0,28,2016,7,2,5,2016,6,4,5,22,6,55,0
61679054,68000.0,29,2016,6,22,2,2016,5,24,1,22,10,125,0
357358851,65000.0,30,2015,5,14,3,2015,4,14,1,22,8,148,1
1472171861,150.0,31,2016,7,15,4,2016,6,14,1,22,2,34,1
1683836659,20000.0,30,2015,7,9,3,2015,6,9,1,22,11,103,0
1105409207,5000000.0,35,2016,4,12,1,2016,3,8,1,22,6,89,0
1187599692,170400.33,30,2015,10,10,5,2015,9,10,3,8,13,16,1
1257314587,3500.0,19,2014,6,4,2,2014,5,16,4,22,0,87,1
1366428775,20000.0,60,2011,11,10,3,2011,9,11,6,22,10,125,0
604790919,40000.0,55,2013,6,1,5,2013,4,7,6,22,6,55,1
1938836364,20000.0,30,2013,8,15,3,2013,7,16,1,22,12,54,0
754817066,1000.0,30,2012,3,1,3,2012,1,31,1,22,11,104,1
1247345864,3000.0,39,2015,7,13,0,2015,6,4,3,22,1,66,0
1423529606,10000.0,30,2014,9,10,2,2014,8,11,0,22,4,37,0
1480043138,2500.0,30,2016,7,27,2,2016,6,27,0,22,5,76,1
1169957661,5000.0,30,2014,9,27,5,2014,8,28,3,22,8,136,1
242187877,4977.48,18,2016,12,11,6,2016,11,23,2,9,6,129,1
584836093,7500.0,36,2016,2,18,3,2016,1,13,2,22,13,149,0
2039568710,7485.37,30,2013,7,4,3,2013,6,4,1,9,0,96,0
719785485,20000.0,45,2013,6,28,4,2013,5,14,1,22,10,68,0
2025405079,9532.79,25,2016,11,20,6,2016,10,26,2,5,0,96,1
311165992,1250.0,59,2016,12,28,2,2016,10,30,6,22,12,54,0
811830318,5000.0,90,2010,4,9,4,2010,1,9,5,22,0,38,1
447674228,2000.0,30,2017,5,21,6,2017,4,21,4,22,10,68,0
1694238682,9000.0,30,2012,3,14,2,2012,2,13,0,22,10,90,1
109124921,12000.0,30,2016,10,26,2,2016,9,26,0,22,10,90,0
246620514,22000.0,60,2014,2,23,6,2013,12,25,2,22,13,67,1
1082331320,22000.0,45,2011,12,17,5,2011,11,2,2,22,13,138,0
1906065809,13000.0,22,2012,11,3,5,2012,10,12,4,22,6,55,1
1394400440,8000.0,30,2012,5,30,2,2012,4,30,0,22,6,39,0
1664468869,20000.0,24,2014,11,1,5,2014,10,8,2,22,12,115,0
1843635082,1000.0,30,2015,3,16,0,2015,2,14,5,22,13,151,0
1412429683,12100.0,30,2013,10,3,3,2013,9,3,1,22,0,10,1
1412419955,1319.05,30,2015,3,23,0,2015,2,21,5,3,6,24,0
899966004,125.0,30,2010,12,4,5,2010,11,4,3,22,10,125,1
1169036865,10000.0,30,2014,3,2,6,2014,1,31,4,22,7,58,0
804935925,5000.0,30,2015,6,10,2,2015,5,11,0,22,7,59,0
940597186,5000.0,30,2011,5,8,6,2011,4,8,4,22,8,136,1
790319413,15000.0,30,2014,3,17,0,2014,2,15,5,22,12,95,1
352592934,3200.0,20,2014,5,22,3,2014,5,2,4,22,0,114,0
1556851274,25000.0,42,2013,8,20,1,2013,7,9,1,22,10,90,0
34475618,2500.0,30,2015,4,26,6,2015,3,27,4,22,6,153,0
874816554,10886.96,60,2015,12,29,1,2015,10,30,4,2,5,60,0
417009726,5367.6,30,2013,11,8,4,2013,10,9,2,9,12,11,1
968709492,5000.0,12,2014,7,22,1,2014,7,10,3,22,7,41,1
1847273466,5000.0,45,2015,5,17,6,2015,4,2,3,22,7,44,0
1474487151,15000.0,30,2016,7,18,0,2016,6,18,5,22,12,115,0
1197684559,10947.03,40,2015,12,20,6,2015,11,10,1,8,6,129,1
1604762560,5000.0,30,2014,6,29,6,2014,5,30,4,22,0,10,1
432008481,2000.0,17,2013,1,20,6,2013,1,3,3,22,0,10,1
544387606,12000.0,30,2015,8,27,3,2015,7,28,1,22,11,103,1
1869264854,12000.0,36,2010,8,5,3,2010,6,30,2,22,7,58,1
1321625050,500.0,30,2015,4,30,3,2015,3,31,1,22,5,76,0
1938081369,2000.0,39,2010,11,1,0,2010,9,23,3,22,10,90,1
1727065970,2500.0,15,2013,4,2,1,2013,3,18,0,22,0,87,0
1318745814,10000.0,60,2015,12,27,6,2015,10,28,2,22,8,148,0
288788237,6000.0,30,2013,3,28,3,2013,2,26,1,22,0,98,1
1132892164,1500.0,30,2016,7,29,4,2016,6,29,2,22,6,40,0
1823924150,53446.72,33,2017,11,20,0,2017,10,18,2,8,6,129,0
1586789124,12112.04,30,2017,2,27,0,2017,1,28,5,1,6,40,1
1495346176,140000.0,30,2017,2,27,0,2017,1,28,5,22,4,113,1
810620121,1000.0,33,2017,5,20,5,2017,4,17,0,22,14,141,1
701031116,2000.0,30,2015,6,30,1,2015,5,31,6,22,13,35,0
1572263122,15000.0,30,2016,3,17,3,2016,2,16,1,22,5,2,0
1484232506,500.0,30,2015,3,14,5,2015,2,12,3,22,0,96,0
54008517,6400.0,30,2017,5,17,2,2017,4,17,0,22,14,107,1
386984764,35000.0,30,2015,7,24,4,2015,6,24,2,22,5,7,1
638932703,30000.0,30,2012,7,26,3,2012,6,26,1,22,12,95,0
1392537756,1542.31,60,2015,9,10,3,2015,7,12,6,9,8,106,0
2128241748,6400.0,30,2013,3,22,4,2013,2,20,2,22,10,72,1
924560113,900.0,30,2012,3,7,2,2012,2,6,0,22,4,65,1
227218644,300000.0,60,2017,10,20,4,2017,8,21,0,22,10,68,0
1156457561,33000.0,45,2012,9,3,0,2012,7,20,4,22,6,55,0
1529745081,500.0,45,2010,12,5,6,2010,10,21,3,22,6,55,0
445865359,170.0,15,2015,8,6,3,2015,7,22,2,22,0,98,1
250857982,7807.79,30,2016,3,24,3,2016,2,23,1,7,9,151,0
1352178687,20000.0,30,2015,10,18,6,2015,9,18,4,22,5,7,0
828718773,3500.0,35,2011,7,17,6,2011,6,12,6,22,0,96,0
2141619515,10000.0,23,2013,6,1,5,2013,5,9,3,22,10,156,1
2065080134,5000.0,30,2015,8,26,2,2015,7,27,0,22,8,106,0
540919501,1500.0,23,2014,3,3,0,2014,2,8,5,22,0,87,0
471212685,11344.3,32,2016,4,11,0,2016,3,10,3,9,1,66,1
1081332106,3752.0,30,2012,6,17,6,2012,5,18,4,22,6,153,1
1551141283,16000.0,49,2014,9,10,2,2014,7,23,2,22,4,113,1
385347977,1038.01,30,2014,10,26,6,2014,9,26,4,9,4,113,1
635665745,2200.0,66,2011,5,8,6,2011,3,3,3,22,1,26,1
1479260088,1200.0,34,2011,11,21,0,2011,10,18,1,22,10,30,1
1548941310,4500.0,30,2014,3,26,2,2014,2,24,0,22,7,58,1
91864879,10000.0,30,2017,3,24,4,2017,2,22,2,22,12,115,0
1302501225,4200.0,30,2016,12,6,1,2016,11,6,6,22,8,117,0
735196153,15000.0,27,2013,2,27,2,2013,1,31,3,22,10,72,1
821137042,12000.0,31,2014,10,2,3,2014,9,1,0,22,10,42,1
135671415,10000.0,30,2016,8,3,2,2016,7,4,0,22,5,7,0
922108010,1000.0,90,2011,3,8,1,2010,12,8,2,22,12,100,0
2123199101,68000.0,40,2014,12,18,3,2014,11,8,5,22,7,58,0
1411445618,8000.0,30,2016,9,29,3,2016,8,30,1,22,6,129,1
1975958570,5500.0,29,2016,7,6,2,2016,6,7,1,22,10,90,1
420105333,40000.0,45,2014,12,11,3,2014,10,27,0,22,13,138,0
1329664498,5000.0,18,2016,12,5,0,2016,11,17,3,22,6,55,1
1580408545,500.0,30,2017,11,4,5,2017,10,5,3,22,12,95,1
842817316,4000.0,30,2011,6,19,6,2011,5,20,4,22,10,90,0
891498399,19990.4,5,2017,11,22,2,2017,11,17,4,9,9,77,0
948836817,700.0,22,2016,2,13,5,2016,1,22,4,22,10,90,0
1219823385,7500.0,30,2011,6,9,3,2011,5,10,1,22,10,23,1
1705133405,5999.0,30,2016,8,9,1,2016,7,10,6,22,1,25,0
1480844368,17000.0,45,2012,11,10,5,2012,9,26,2,22,7,58,0
1875824039,7000.0,30,2010,11,16,1,2010,10,17,6,22,6,93,1
1412853919,1000.0,51,2010,9,25,5,2010,8,5,3,22,12,11,0
697307559,70000.0,35,2014,12,23,1,2014,11,18,1,22,8,148,0
321205695,5500.0,60,2012,1,24,1,2011,11,25,4,22,6,39,0
1360116404,2000.0,30,2013,12,7,5,2013,11,7,3,22,12,115,1
167709285,20000.0,25,2015,3,18,2,2015,2,21,5,22,10,90,0
48559394,150000.0,30,2013,10,3,3,2013,9,3,1,22,8,136,0
1532880232,10369.95,34,2016,9,26,0,2016,8,23,1,9,8,136,0
84986884,500.0,25,2011,9,20,1,2011,8,26,4,22,10,75,1
1229101390,3000.0,30,2015,9,25,4,2015,8,26,2,22,13,8,0
506545173,5000.0,30,2014,10,10,4,2014,9,10,2,22,6,153,1
1617476338,5500.0,30,2016,10,12,2,2016,9,12,0,22,6,142,0
2099172351,3000.0,38,2014,10,13,0,2014,9,5,4,22,3,36,1
1147662804,8200.0,30,2014,12,10,2,2014,11,10,0,22,12,11,0
1978391645,50000.0,30,2017,9,24,6,2017,8,25,4,22,10,109,0
1135560858,15000.0,30,2017,2,1,2,2017,1,2,0,22,10,90,0
1715359607,3500.0,30,2014,9,19,4,2014,8,20,2,22,2,32,0
841735050,1500.0,90,2011,8,24,2,2011,5,26,3,22,8,62,0
1431131503,49500.0,30,2014,11,10,0,2014,10,11,5,22,4,113,0
72712304,18816.8,44,2017,4,7,4,2017,2,22,2,1,4,113,0
14074775,7511.45,60,2015,11,15,6,2015,9,16,2,3,13,8,0
1700322362,8000.0,30,2017,9,11,0,2017,8,12,5,22,12,19,0
1089179275,959.49,60,2017,1,13,4,2016,11,14,0,7,9,77,0
1263041889,30000.0,45,2015,3,30,0,2015,2,13,4,22,10,109,0
1572894894,68160.13,60,2015,10,14,2,2015,8,15,5,8,7,44,0
455260777,3050.0,34,2011,12,19,0,2011,11,15,1,22,11,104,0
1815277216,91.27,18,2014,3,10,0,2014,2,20,3,9,3,36,1
121287462,30000.0,30,2016,2,21,6,2016,1,22,4,22,8,148,0
206964725,1696.21,29,2014,6,11,2,2014,5,13,1,9,11,104,1
1554599232,5000.0,60,2015,7,12,6,2015,5,13,2,22,5,7,0
1082479791,250.0,22,2016,12,2,4,2016,11,10,3,22,0,70,1
529230804,15000.0,45,2014,12,15,0,2014,10,31,4,22,6,39,1
1988989811,500.0,30,2017,4,28,4,2017,3,29,2,22,13,8,0
1445489690,3000.0,28,2017,9,22,4,2017,8,25,4,22,10,125,1
195143459,1200.0,60,2014,11,29,5,2014,9,30,1,22,2,32,0
672250232,150.0,30,2014,8,15,4,2014,7,16,2,22,7,29,0
255283964,1400.0,30,2014,3,21,4,2014,2,19,2,22,12,54,1
1318541802,10000.0,60,2015,12,4,4,2015,10,5,0,22,0,114,0
1083328432,50.0,90,2011,1,21,4,2010,10,23,5,22,6,39,1
2140151213,10000.0,30,2017,12,15,4,2017,11,15,2,22,5,7,0
380924509,3000.0,30,2015,7,23,3,2015,6,23,1,22,10,125,0
1378627381,300.0,30,2017,6,3,5,2017,5,4,3,22,0,10,0
1087902632,299.0,19,2017,2,1,2,2017,1,13,4,22,10,68,0
10470047,2500.0,45,2015,7,3,4,2015,5,19,1,22,5,7,0
779879117,550.0,30,2017,3,3,4,2017,2,1,2,22,12,54,0
1278361444,3000.0,30,2015,5,31,6,2015,5,1,4,22,14,107,1
472378921,4400.0,28,2017,2,1,2,2017,1,4,2,22,10,90,1
2021474331,4000.0,39,2011,7,15,4,2011,6,6,0,22,14,141,1
2080366549,154328.13,33,2015,4,29,2,2015,3,27,4,9,13,8,0
280551581,5000.0,30,2015,4,23,3,2015,3,24,1,22,6,153,0
1042729896,5000.0,35,2013,6,3,0,2013,4,29,0,22,6,39,0
503642371,2500.0,30,2014,8,3,6,2014,7,4,4,22,11,97,0
1267338709,4000.0,30,2014,10,25,5,2014,9,25,3,22,0,96,0
874281368,82.62,7,2015,5,6,2,2015,4,29,2,3,2,32,0
1693180433,1000.0,25,2013,3,3,6,2013,2,6,2,22,6,129,1
631112284,10000.0,35,2016,5,23,0,2016,4,18,0,22,5,2,1
2087791750,856.67,30,2016,2,18,3,2016,1,19,1,9,13,35,1
1137158951,5000.0,32,2014,9,16,1,2014,8,15,4,22,10,23,0
1479212175,9000.0,30,2016,5,20,4,2016,4,20,2,22,2,32,0
1941597200,5000.0,30,2015,3,5,3,2015,2,3,1,22,2,33,0
1370820700,8000.0,32,2012,12,23,6,2012,11,21,2,22,6,129,0
1549208335,7500.0,30,2017,2,16,3,2017,1,17,1,22,6,5,1
779414215,10000.0,45,2012,4,7,5,2012,2,22,2,22,10,90,0
1439699943,37000.0,37,2012,8,24,4,2012,7,18,2,22,6,55,0
1696622633,30.0,24,2017,12,11,0,2017,11,17,4,22,8,136,1
628515840,3340.52,35,2015,3,5,3,2015,1,29,3,9,14,92,0
1895914254,20000.0,30,2017,8,10,3,2017,7,11,1,22,12,11,1
897320986,7243.75,30,2015,7,25,5,2015,6,25,3,1,13,138,0
1216131735,9826.15,34,2015,9,1,1,2015,7,29,2,3,12,158,0
132345361,500.0,30,2014,10,11,5,2014,9,11,3,22,7,145,1
676017206,3000.0,30,2014,3,2,6,2014,1,31,4,22,2,32,1
154267802,6000.0,25,2015,12,17,3,2015,11,22,6,22,6,45,0
305722653,8000.0,60,2015,5,15,4,2015,3,16,0,22,12,19,1
1768367844,1673.47,60,2014,5,25,6,2014,3,26,2,9,8,148,0
2014854442,2500.0,30,2015,1,26,0,2014,12,27,5,22,8,106,1
2048284456,1200.0,31,2011,4,21,3,2011,3,21,0,22,4,65,1
723016424,18130.17,30,2013,7,9,1,2013,6,9,6,9,8,148,0
1037548932,5000.0,30,2016,2,3,2,2016,1,4,0,22,4,65,0
1569237264,20000.0,45,2015,10,3,5,2015,8,19,2,22,6,93,1
1047033843,8000.0,36,2013,5,21,1,2013,4,15,0,22,0,114,1
1887418991,3000.0,30,2011,4,30,5,2011,3,31,3,22,10,30,1
948063685,100.0,8,2012,6,7,3,2012,5,30,2,22,6,129,1
1219712656,2000.0,40,2012,1,19,3,2011,12,10,5,22,10,125,1
361047209,5000.0,30,2016,4,30,5,2016,3,31,3,22,2,32,0
1482873534,5000.0,30,2014,7,6,6,2014,6,6,4,22,6,24,0
887408866,18000.0,45,2011,11,20,6,2011,10,6,3,22,6,93,0
677513202,3000.0,32,2013,9,1,6,2013,7,31,2,22,0,96,1
530354544,828.87,25,2014,8,18,0,2014,7,24,3,9,6,24,0
292776017,3000.0,30,2016,4,10,6,2016,3,11,4,22,0,10,0
1740788977,7700.0,30,2014,9,18,3,2014,8,19,1,22,2,32,1
1084918869,750.0,30,2014,3,22,5,2014,2,20,3,22,10,30,1
239771406,2000.0,30,2016,8,22,0,2016,7,23,5,22,12,108,0
499224417,15000.0,30,2015,5,29,4,2015,4,29,2,22,1,26,0
164412342,18000.0,22,2014,6,25,2,2014,6,3,1,22,8,88,0
1507420569,1800.0,45,2013,3,30,5,2013,2,13,2,22,10,90,0
122020618,15000.0,40,2011,6,25,5,2011,5,16,0,22,6,39,0
673242621,2000.0,27,2012,11,12,0,2012,10,16,1,22,14,141,1
2084477616,320.0,30,2015,5,31,6,2015,5,1,4,22,0,70,1
982309047,108.36,30,2015,12,14,0,2015,11,14,5,5,6,55,0
1101395333,10000.0,30,2015,5,2,5,2015,4,2,3,22,12,115,0
1569814568,2500.0,30,2013,8,8,3,2013,7,9,1,22,0,10,0
745540502,1500.0,30,2015,2,20,4,2015,1,21,2,22,12,95,0
268910133,10000.0,60,2015,5,6,2,2015,3,7,5,22,7,123,0
2131884254,48000.0,32,2017,2,9,3,2017,1,8,6,22,13,132,1
1630618794,3000.0,30,2014,6,21,5,2014,5,22,3,22,10,125,1
1081217499,55000.0,30,2015,11,4,2,2015,10,5,0,22,7,58,0
251961328,4850.0,42,2011,9,5,0,2011,7,25,0,22,10,90,1
461432497,800.0,41,2014,8,20,2,2014,7,10,3,22,12,1,0
1184189915,2500.0,21,2013,7,16,1,2013,6,25,1,22,0,87,1
1634165515,18385.73,56,2014,9,4,3,2014,7,10,3,3,9,146,0
1764947655,50000.0,28,2015,8,27,3,2015,7,30,3,22,7,58,0
157926267,1000.0,40,2014,3,17,0,2014,2,5,2,22,10,125,1
425063314,4000.0,30,2014,11,28,4,2014,10,29,2,22,13,67,0
2127139393,600.0,31,2013,12,4,2,2013,11,3,6,22,12,95,1
1721796098,93000.0,54,2015,8,7,4,2015,6,14,6,22,7,44,1
1360096766,3786.73,33,2015,1,5,0,2014,12,3,2,9,13,8,0
993945803,10000.0,30,2015,5,21,3,2015,4,21,1,22,13,138,0
1327588734,20426.46,30,2016,5,8,6,2016,4,8,4,7,13,138,0
859776278,1500.0,45,2014,6,16,0,2014,5,2,4,22,8,148,1
1966867801,1000.0,30,2015,12,10,3,2015,11,10,1,22,10,125,1
1793446516,20000.0,30,2011,11,9,2,2011,10,10,0,22,0,114,0
1315321995,25.7,30,2015,2,26,3,2015,1,27,1,3,7,41,0
944429286,15235.77,27,2013,5,25,5,2013,4,28,6,9,0,87,0
1002810193,2500.0,46,2010,8,20,4,2010,7,5,0,22,11,104,1
328725327,10000.0,46,2012,5,22,1,2012,4,6,4,22,8,136,1
396820734,1200.0,45,2011,7,31,6,2011,6,16,3,22,10,125,0
290568848,3000.0,30,2012,6,9,5,2012,5,10,3,22,11,104,0
1549848707,515.0,30,2017,6,8,3,2017,5,9,1,22,0,98,0
1849772594,5998.3,30,2015,2,25,2,2015,1,26,0,20,8,136,0
351251389,5196.67,35,2017,8,22,1,2017,7,18,1,3,7,59,0
1242685437,3500.0,30,2016,2,28,6,2016,1,29,4,22,12,54,0
2079687499,5000.0,30,2012,6,23,5,2012,5,24,3,22,8,136,1
1072256590,5981.77,31,2017,5,11,3,2017,4,10,0,11,12,100,1
235787808,300.0,30,2017,2,5,6,2017,1,6,4,22,8,117,1
991949576,2000.0,14,2015,8,18,1,2015,8,4,1,22,0,38,1
909535997,7000.0,30,2011,5,7,5,2011,4,7,3,22,6,39,1
880601257,857.0,30,2011,3,25,4,2011,2,23,2,22,0,10,0
1343585584,2000.0,30,2015,1,5,0,2014,12,6,5,22,8,88,0
996850435,466.07,30,2014,8,15,4,2014,7,16,2,1,11,56,1
1709715584,4000.0,26,2014,8,2,5,2014,7,7,0,22,8,136,1
1470618320,118802.47,50,2017,7,19,2,2017,5,30,1,1,13,61,0
853752060,4500.0,36,2012,3,6,1,2012,1,30,0,22,6,129,1
1303974560,1000.0,40,2012,10,28,6,2012,9,18,1,22,6,129,0
1812085270,3000.0,15,2013,12,4,2,2013,11,19,1,22,4,65,1
943057163,3500.0,30,2015,5,22,4,2015,4,22,2,22,2,81,1
1664571140,2000.0,28,2017,2,27,0,2017,1,30,0,22,5,7,0
1755665082,6000.0,30,2016,1,28,3,2015,12,29,1,22,5,60,0
213602782,15000.0,30,2014,10,11,5,2014,9,11,3,22,4,113,0
2096107260,200.0,30,2009,6,2,1,2009,5,3,6,22,6,55,1
1504180663,500.0,60,2016,6,21,1,2016,4,22,4,22,0,96,0
2141287073,800.0,30,2012,9,15,5,2012,8,16,3,22,10,125,1
2080123330,10000.0,32,2014,11,4,1,2014,10,3,4,22,12,54,1
1868188780,63340.79,60,2015,4,20,0,2015,2,19,3,20,2,32,0
1347504241,44100.0,60,2015,3,23,0,2015,1,22,3,22,6,39,0
165262643,1500.0,30,2012,8,9,3,2012,7,10,1,22,12,115,0
723318424,4920.2,32,2015,2,14,5,2015,1,13,1,9,7,51,0
370679649,25000.0,30,2014,7,5,5,2014,6,5,3,22,12,108,0
1676162017,22000.0,30,2016,11,23,2,2016,10,24,0,22,8,136,0
1571118427,28627.52,30,2014,12,16,1,2014,11,16,6,1,4,113,1
612756767,3000.0,30,2011,7,13,2,2011,6,13,0,22,6,55,0
643509828,19718.68,30,2017,8,1,1,2017,7,2,6,9,5,7,1
1632087995,4000.0,30,2014,9,10,2,2014,8,11,0,22,6,129,0
1294150665,1800.0,45,2011,2,14,0,2010,12,31,4,22,6,39,1
105758108,10000.0,21,2015,7,31,4,2015,7,10,4,22,5,7,0
350987520,15000.0,53,2016,5,16,0,2016,3,24,3,22,9,151,0
711301148,3000.0,60,2011,7,27,2,2011,5,28,5,22,1,26,1
1194042806,760.51,21,2017,6,13,1,2017,5,23,1,1,4,113,1
2112792601,23247.88,60,2013,8,24,5,2013,6,25,1,9,13,131,0
605414631,3000.0,30,2012,8,23,3,2012,7,24,1,22,6,129,1
1858643188,559.28,30,2014,8,13,2,2014,7,14,0,1,3,36,0
289700714,1000.0,30,2015,3,13,4,2015,2,11,2,22,10,68,0
1059889144,7500.0,46,2011,4,23,5,2011,3,8,1,22,10,90,1
1079753809,1000000.0,60,2016,1,2,5,2015,11,3,1,22,10,156,0
1373779610,55756.0,60,2012,11,30,4,2012,10,1,0,22,6,39,0
620858175,15000.0,21,2012,6,30,5,2012,6,9,5,22,12,54,0
422229917,1500.0,60,2012,11,20,1,2012,9,21,4,22,6,153,1
528145466,7500.0,32,2011,4,3,6,2011,3,2,2,22,10,90,1
292940797,18000.0,27,2017,6,1,3,2017,5,5,4,22,8,136,1
2038672935,3000.0,35,2013,6,30,6,2013,5,26,6,22,6,55,0
1526297323,30000.0,38,2016,2,14,6,2016,1,7,3,22,5,2,0
197820170,600.0,30,2011,9,15,3,2011,8,16,1,22,10,90,1
1814178387,3000.0,30,2015,10,17,5,2015,9,17,3,22,10,42,0
682667255,15000.0,30,2017,9,18,0,2017,8,19,5,22,4,113,1
1067908340,7700.0,44,2013,6,1,5,2013,4,18,3,22,7,58,0
1391348178,7226.83,19,2016,5,31,1,2016,5,12,3,20,1,152,1
771568576,4000.0,30,2015,3,11,2,2015,2,9,0,22,10,125,1
1646079963,4500.0,90,2011,1,14,4,2010,10,16,5,22,6,93,0
2013245664,10000.0,30,2017,5,13,5,2017,4,13,3,22,13,138,0
1543912675,2100.0,33,2013,12,9,0,2013,11,6,2,22,1,26,0
1970824740,600.0,54,2016,12,1,3,2016,10,8,5,22,1,25,1
1447594983,3267.36,23,2014,6,6,4,2014,5,14,2,1,4,113,0
668958355,10000.0,60,2011,6,24,4,2011,4,25,0,22,3,36,0
720792194,5000.0,30,2015,8,12,2,2015,7,13,0,22,10,42,0
1799030086,19962.07,30,2016,3,6,6,2016,2,5,4,7,13,138,0
769378339,5000.0,30,2015,1,16,4,2014,12,17,2,22,8,136,1
284736711,2000.0,37,2014,6,26,3,2014,5,20,1,22,10,72,1
1818011643,4000.0,45,2011,9,8,3,2011,7,25,0,22,10,90,1
1115725446,4500.0,25,2015,9,12,5,2015,8,18,1,22,12,95,0
632649994,12000.0,30,2012,3,5,0,2012,2,4,5,22,14,141,0
1783246173,4200.0,32,2017,6,2,4,2017,5,1,0,22,1,25,1
1093427760,2000.0,60,2013,10,22,1,2013,8,23,4,22,12,54,0
2123708956,2300.0,21,2012,5,11,4,2012,4,20,4,22,2,32,0
1565722926,12000.0,30,2014,10,19,6,2014,9,19,4,22,10,90,0
145008707,5000.0,46,2013,3,3,6,2013,1,16,2,22,10,68,0
1293368388,6500.0,32,2013,3,31,6,2013,2,27,2,22,5,52,0
2028017051,2000.0,78,2011,1,1,5,2010,10,15,4,22,10,109,1
39901181,1000.0,35,2014,3,11,1,2014,2,4,1,22,10,90,1
1592938016,150.0,29,2017,1,21,5,2016,12,23,4,22,12,157,1
